id,filtered_words_array,features,label_index
R135,"['fine', 'smile', 'occur', 'together', 'head.', 'cause', 'woman', 'north', 'become.', 'network', 'focus', 'provide', 'throw', 'yard', 'increase.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']","(10000,[316,424,1778,1921,2713,3593,3614,3931,4506,4563,4687,4991,5432,5946,6431,6623,8312,8325,9152,9462,9714],[3.8187108282864943,4.270695952029551,4.270695952029551,4.607168188650764,4.019381523748645,4.830311739964974,0.667530016189645,3.4440173788450834,0.691153161953081,4.42484663185681,0.691153161953081,2.6902455764687034,2.7200985396183848,4.42484663185681,4.42484663185681,4.830311739964974,4.137164559405029,4.42484663185681,4.42484663185681,0.691153161953081,5.117993812416755])",1.0
F152,"['watch', 'case', 'member.', 'play', 'score', 'actually', 'least', 'side', 'mouth', 'lawyer.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']","(10000,[141,503,1634,1927,2173,2259,2403,2708,5850,6342,6447,7281,7497,7936,8338,9781,9813],[4.270695952029551,0.691153161953081,4.137164559405029,4.019381523748645,4.607168188650764,2.8154087194227095,3.6516567436233283,3.6516567436233283,0.691153161953081,3.914021008090819,4.137164559405029,0.6753425559264385,4.137164559405029,0.691153161953081,0.691153161953081,4.607168188650764,2.997730276216664])",0.0
F180,"['whether', 'actually', 'leg', 'live', 'third.', 'partner', 'free', 'affect', 'today.', 'receive', 'hot', 'couple', 'middle', 'indicate.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[116,493,503,1073,3406,3882,3892,4528,4617,5850,6055,6290,6447,6747,7281,7702,7936,8151,8338,9693,9878],[4.019381523748645,4.019381523748645,0.691153161953081,3.914021008090819,4.019381523748645,5.523458920524919,2.5530444549552183,5.117993812416755,3.7316994512968646,0.691153161953081,4.019381523748645,4.019381523748645,4.137164559405029,2.5530444549552183,0.6753425559264385,4.607168188650764,0.691153161953081,4.019381523748645,0.691153161953081,4.137164559405029,4.019381523748645])",0.0
F003,"['recent', 'fish', 'part', 'such.', 'life', 'inside', 'opportunity', 'alone', 'value', 'send', 'dog', 'stage.', 'eye', 'since', 'head', 'ahead', 'great.', 'politics', 'hospital', 'newspaper', 'civil', 'watch.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[503,593,1064,1341,1376,2492,2519,3238,3477,3629,3892,4930,5523,5591,5850,5887,6287,6591,6643,6747,6976,7281,7403,7936,8268,8338,8740,9066,9564],[0.691153161953081,3.6516567436233283,4.270695952029551,4.137164559405029,4.270695952029551,4.137164559405029,5.523458920524919,3.914021008090819,4.270695952029551,5.117993812416755,2.5530444549552183,3.577548771469606,4.607168188650764,3.914021008090819,0.691153161953081,4.42484663185681,5.117993812416755,5.523458920524919,5.523458920524919,2.5530444549552183,4.270695952029551,0.6753425559264385,4.137164559405029,0.691153161953081,3.383392757028649,0.691153161953081,4.42484663185681,4.019381523748645,4.830311739964974])",0.0
F244,"['mr', 'real', 'heart', 'somebody', 'force.', 'break', 'wear', 'hotel', 'left', 'question.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']","(10000,[503,668,1662,2647,2663,3089,3479,3486,4921,5850,6291,6581,7281,7936,8338,9691,9808],[0.691153161953081,4.830311739964974,4.830311739964974,4.137164559405029,4.270695952029551,4.42484663185681,4.42484663185681,2.849310271098391,2.849310271098391,0.691153161953081,4.607168188650764,4.42484663185681,0.6753425559264385,0.691153161953081,0.691153161953081,4.42484663185681,4.270695952029551])",0.0
F194,"['economy', 'professor', 'nearly', 'mother', 'wear.', 'kid', 'official', 'less', 'first', 'fast', 'make.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']","(10000,[217,354,503,1195,2066,2543,2866,3529,3723,5850,6403,7281,7576,7936,8338,8485,9263,9876],[4.270695952029551,3.577548771469606,0.691153161953081,4.137164559405029,2.7508701982851385,3.3262343431887,4.42484663185681,4.830311739964974,4.42484663185681,0.691153161953081,4.137164559405029,0.6753425559264385,5.523458920524919,0.691153161953081,0.691153161953081,4.270695952029551,3.8187108282864943,2.7508701982851385])",0.0
R044,"['hand', 'surface', 'long', 'power', 'mission', 'firm.', 'song', 'century.', 'whole', 'something', 'police', 'executive.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']","(10000,[627,751,2551,2788,3056,3423,3614,3876,4506,4687,6069,6944,7281,7350,8904,9462,9826],[4.019381523748645,5.523458920524919,5.117993812416755,5.117993812416755,4.019381523748645,4.42484663185681,0.667530016189645,4.42484663185681,0.691153161953081,0.691153161953081,4.019381523748645,2.8154087194227095,0.6753425559264385,4.42484663185681,4.270695952029551,0.691153161953081,3.8187108282864943])",1.0
R141,"['growth', 'worker', 'general', 'music', 'industry', 'edge', 'away', 'available.', 'student', 'keep', 'fall', 'effort', 'evidence.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']","(10000,[320,2481,2676,3010,3536,3614,3729,3737,3921,4506,4687,5465,5726,6370,9034,9144,9462,9588,9594],[3.8187108282864943,3.8187108282864943,4.607168188650764,4.607168188650764,4.607168188650764,0.667530016189645,4.019381523748645,3.6516567436233283,3.7316994512968646,0.691153161953081,0.691153161953081,4.137164559405029,4.019381523748645,3.914021008090819,2.920769235080536,2.7508701982851385,0.691153161953081,4.607168188650764,4.137164559405029])",1.0
R188,"['push', 'concern', 'generation', 'represent', 'approach.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[821,1968,2059,3614,4506,4687,5978,6434,6963,8717,9462],[2.849310271098391,5.117993812416755,2.60568818844064,0.667530016189645,0.691153161953081,0.691153161953081,4.42484663185681,4.607168188650764,4.270695952029551,4.42484663185681,0.691153161953081])",1.0
F010,"['congress', 'section', 'five', 'support', 'first', 'wrong.', 'choice', 'condition', 'save', 'fact.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']","(10000,[503,650,4520,4905,5328,5850,5974,6053,6403,6968,7281,7936,8217,8338,8728,9192],[0.691153161953081,2.958509563063383,4.137164559405029,5.117993812416755,3.5085558999826545,0.691153161953081,3.7316994512968646,3.4440173788450834,4.137164559405029,4.019381523748645,0.6753425559264385,0.691153161953081,4.42484663185681,0.691153161953081,3.5085558999826545,5.523458920524919])",0.0
R106,"['task', 'sure', 'cause.', 'difficult', 'coach', 'develop', 'customer', 'movie.', 'federal', 'entire', 'return', 'strong', 'grow', 'sport.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']","(10000,[633,635,1241,1413,1712,1821,2111,2404,3514,3614,4506,4687,4715,6355,7070,8451,8824,9034,9144,9462],[3.914021008090819,3.914021008090819,3.4440173788450834,3.914021008090819,4.137164559405029,4.270695952029551,4.830311739964974,4.42484663185681,3.914021008090819,0.667530016189645,0.691153161953081,0.691153161953081,4.137164559405029,4.137164559405029,5.523458920524919,4.42484663185681,4.42484663185681,2.920769235080536,2.7508701982851385,0.691153161953081])",1.0
R049,"['early', 'admit', 'benefit', 'artist.', 'rock', 'story', 'pattern.', 'decision', 'water', 'activity', 'decade.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[574,997,2193,2589,3614,4092,4506,4687,5653,6855,7066,7117,8110,8326,8714,9462],[3.914021008090819,4.830311739964974,4.607168188650764,3.577548771469606,0.667530016189645,4.42484663185681,0.691153161953081,0.691153161953081,4.137164559405029,4.270695952029551,2.7826188965997183,4.830311739964974,4.42484663185681,4.830311739964974,4.019381523748645,0.691153161953081])",1.0
R144,"['security', 'scene', 'yard', 'market', 'walk', 'only.', 'fall', 'want', 'early', 'beyond', 'voice', 'catch', 'quality.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']","(10000,[424,1243,2589,2634,2657,3530,3614,3729,4092,4506,4687,4991,5432,5844,6142,7712,7949,8900,9462],[4.270695952029551,3.914021008090819,3.577548771469606,3.8187108282864943,3.2721671219184243,4.830311739964974,0.667530016189645,4.019381523748645,4.42484663185681,0.691153161953081,0.691153161953081,2.6902455764687034,2.7200985396183848,3.914021008090819,4.137164559405029,4.607168188650764,4.019381523748645,5.117993812416755,0.691153161953081])",1.0
F199,"['eye', 'play', 'factor', 'partner', 'number.', 'surface', 'decide', 'write', 'collection', 'civil', 'tend', 'building.', 'majority', 'democrat', 'toward.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']","(10000,[116,503,593,1341,1810,2173,2278,3486,4531,4702,4921,5234,5445,5850,7281,7936,8209,8293,8338,9244,9561],[4.019381523748645,0.691153161953081,3.6516567436233283,4.137164559405029,3.914021008090819,4.607168188650764,4.830311739964974,2.849310271098391,5.117993812416755,4.42484663185681,2.849310271098391,4.019381523748645,4.137164559405029,0.691153161953081,1.350685111852877,0.691153161953081,4.42484663185681,3.8187108282864943,0.691153161953081,4.270695952029551,4.42484663185681])",0.0
F215,"['task', 'listen', 'company', 'tell', 'operation.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[429,503,942,1850,3892,5850,5887,6747,7281,7936,8338,8451],[4.270695952029551,0.691153161953081,4.019381523748645,4.42484663185681,2.5530444549552183,0.691153161953081,4.42484663185681,2.5530444549552183,0.6753425559264385,0.691153161953081,0.691153161953081,4.42484663185681])",0.0
R176,"['party', 'husband', 'sing', 'marriage.', 'art', 'ever', 'serious', 'station.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']","(10000,[1117,1290,1344,1379,3614,4506,4687,5594,6451,7208,7854,9034,9144,9462],[4.42484663185681,4.830311739964974,5.117993812416755,4.137164559405029,0.667530016189645,0.691153161953081,0.691153161953081,4.137164559405029,3.6516567436233283,4.42484663185681,4.42484663185681,2.920769235080536,2.7508701982851385,0.691153161953081])",1.0
F105,"['strategy', 'behavior', 'money', 'arrive', 'prove.', 'idea', 'appear', 'represent.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[503,735,2291,3538,4377,5105,5850,5958,6103,7281,7391,7936,8182,8338],[0.691153161953081,3.914021008090819,4.019381523748645,4.42484663185681,2.60568818844064,5.523458920524919,0.691153161953081,4.137164559405029,4.137164559405029,0.6753425559264385,3.914021008090819,0.691153161953081,3.8187108282864943,0.691153161953081])",0.0
F031,"['rise', 'thing', 'commercial', 'machine', 'mission', 'military.', 'head', 'avoid', 'former.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']","(10000,[503,1064,1256,1388,3857,4439,4816,5850,6069,6443,7281,7860,7936,8040,8338,9401],[0.691153161953081,4.270695952029551,3.125563647726549,4.019381523748645,4.270695952029551,4.607168188650764,3.5085558999826545,0.691153161953081,4.019381523748645,3.6516567436233283,0.6753425559264385,2.7826188965997183,0.691153161953081,3.6516567436233283,0.691153161953081,5.523458920524919])",0.0
R206,"['daughter', 'read', 'statement.', 'culture', 'reason', 'culture', 'market', 'week.', 'assume', 'situation', 'maybe', 'rock', 'top', 'imagine.', 'including', 'care', 'join', 'manager.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[574,2302,2657,2664,2944,3136,3548,3614,4506,4687,4818,5310,5328,7066,7161,7334,7623,7650,8645,8952,9026,9462],[3.914021008090819,5.117993812416755,3.2721671219184243,3.8187108282864943,3.5085558999826545,4.42484663185681,5.117993812416755,0.667530016189645,0.691153161953081,0.691153161953081,4.607168188650764,3.6516567436233283,3.5085558999826545,2.7826188965997183,4.830311739964974,4.607168188650764,4.019381523748645,4.607168188650764,10.23598762483351,4.137164559405029,5.523458920524919,0.691153161953081])",1.0
F238,"['choice', 'pretty', 'box', 'read', 'partner', 'water', 'else.', 'leader', 'product', 'power', 'whether.', 'possible', 'safe', 'answer', 'establish', 'pay', 'power', 'industry.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[116,447,503,662,1526,2589,2923,3056,3619,3892,3919,4897,5850,6053,6100,6547,6747,7281,7642,7650,7922,7936,8338,9757],[4.019381523748645,3.914021008090819,0.691153161953081,5.523458920524919,4.019381523748645,3.577548771469606,4.137164559405029,8.03876304749729,4.137164559405029,2.5530444549552183,4.42484663185681,4.42484663185681,0.691153161953081,3.4440173788450834,4.270695952029551,4.42484663185681,2.5530444549552183,0.6753425559264385,3.8187108282864943,4.607168188650764,4.019381523748645,0.691153161953081,0.691153161953081,5.523458920524919])",0.0
R027,"['simply', 'buy', 'concern', 'cause', 'develop', 'tax.', 'face', 'tonight', 'girl', 'rich', 'subject', 'end', 'consider.', 'trouble', 'take', 'perhaps', 'prepare', 'attorney', 'likely.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[80,316,453,821,855,1029,1241,1259,1642,1968,2059,2286,2909,3389,3614,4034,4506,4529,4687,4853,6212,6751,8113,8655,9462],[4.42484663185681,3.8187108282864943,4.270695952029551,2.849310271098391,4.019381523748645,4.137164559405029,3.4440173788450834,4.830311739964974,4.607168188650764,5.117993812416755,2.60568818844064,4.830311739964974,4.830311739964974,4.019381523748645,0.667530016189645,4.270695952029551,0.691153161953081,5.117993812416755,0.691153161953081,3.6516567436233283,4.607168188650764,5.117993812416755,5.523458920524919,4.270695952029551,0.691153161953081])",1.0
F169,"['show', 'spend', 'treatment', 'defense', 'only.', 'anything', 'partner', 'sing', 'quickly.', 'reason', 'defense', 'list', 'white', 'whether.', 'performance', 'media', 'senior', 'reality', 'anyone', 'finish.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']","(10000,[116,353,503,666,680,1209,1243,2114,2259,2944,3543,3818,4019,4144,5843,5850,6451,6547,7281,7688,7936,8015,8338,8728,9351,9813],[4.019381523748645,3.8187108282864943,0.691153161953081,4.607168188650764,4.607168188650764,4.607168188650764,3.914021008090819,4.42484663185681,2.8154087194227095,3.5085558999826545,7.463398902593729,5.117993812416755,4.270695952029551,4.607168188650764,4.42484663185681,0.691153161953081,3.6516567436233283,4.42484663185681,0.6753425559264385,5.523458920524919,0.691153161953081,4.270695952029551,0.691153161953081,3.5085558999826545,4.42484663185681,2.997730276216664])",0.0
F208,"['nice', 'feel', 'discover', 'yard', 'perform.', 'sister', 'past', 'democratic.', 'five', 'near', 'sort.', 'top', 'always', 'goal', 'product', 'attorney.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']","(10000,[424,447,503,650,3115,3370,3521,4102,4170,4214,5089,5328,5850,5974,7281,7936,8338,9011,9275,9311,9513],[4.270695952029551,3.914021008090819,0.691153161953081,2.958509563063383,4.607168188650764,4.270695952029551,3.8187108282864943,4.42484663185681,4.270695952029551,5.523458920524919,4.270695952029551,3.5085558999826545,0.691153161953081,7.463398902593729,0.6753425559264385,0.691153161953081,0.691153161953081,4.019381523748645,4.270695952029551,4.607168188650764,3.577548771469606])",0.0
F212,"['mission', 'wonder', 'one', 'world', 'away', 'american.', 'social', 'force', 'seek', 'parent', 'recognize.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']","(10000,[171,391,503,815,823,1256,3737,4723,5511,5850,6069,7281,7381,7860,7936,8338,9360,9932],[3.577548771469606,3.7316994512968646,0.691153161953081,4.42484663185681,4.42484663185681,3.125563647726549,3.6516567436233283,4.137164559405029,4.607168188650764,0.691153161953081,4.019381523748645,0.6753425559264385,4.607168188650764,2.7826188965997183,0.691153161953081,0.691153161953081,4.019381523748645,4.137164559405029])",0.0
F032,"['education', 'mother', 'much.', 'difficult', 'effect', 'record.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[354,503,924,1712,4377,5530,5850,6324,7281,7634,7936,8338],[3.577548771469606,0.691153161953081,4.830311739964974,4.137164559405029,2.60568818844064,4.607168188650764,0.691153161953081,4.270695952029551,0.6753425559264385,5.523458920524919,0.691153161953081,0.691153161953081])",0.0
F109,"['cultural', 'owner', 'woman', 'trial', 'hospital', 'part', 'edge', 'charge.', 'figure', 'tree', 'career', 'animal', 'environment.', 'room', 'writer', 'certain', 'degree.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[494,503,3410,3921,4110,4377,4563,4722,4928,4930,5089,5850,5871,6053,6906,7281,7360,7936,8338,8740,9233,9288],[4.270695952029551,0.691153161953081,4.019381523748645,3.7316994512968646,5.523458920524919,2.60568818844064,4.42484663185681,5.117993812416755,5.117993812416755,7.155097542939212,4.270695952029551,0.691153161953081,4.137164559405029,3.4440173788450834,4.42484663185681,0.6753425559264385,4.607168188650764,0.691153161953081,0.691153161953081,4.42484663185681,4.019381523748645,3.8187108282864943])",0.0
